satellite,x_km,y_km,z_km
STARLINK-3072_001,2235.932,-4949.4653,-2112.5562
STARLINK-3073_001,3055.551,-110.70046,4433.9546
STARLINK-30752_001,1289.1013,3552.6633,5816.633
STARLINK-30753_001,-3101.149,1073.483,-3343.5505
STARLINK-30754_001,-4686.7915,2667.203,-4359.4316
STARLINK-30755_001,4116.7676,-1705.4429,4422.1567
STARLINK-30756_001,-4650.5977,2631.637,-4209.8975
STARLINK-30757_001,4481.596,-2648.221,3992.6633
STARLINK-30758_001,4273.3994,-2556.2793,3747.5505
STARLINK-30759_001,217.32857,-163.84789,331.95334
STARLINK-3075_001,786.90063,-5230.3755,-4285.4956
STARLINK-30760_001,-3674.2966,1364.4551,-3923.6272
STARLINK-30761_001,-3548.7708,1955.7112,-3083.458
STARLINK-30762_001,-1973.9384,983.28,-2418.6594
STARLINK-30763_001,-4531.9424,1726.9176,-4999.834
STARLINK-30764_001,2628.7463,1986.9753,6188.1055
STARLINK-30765_001,-4197.982,2376.7837,-4120.9185
STARLINK-30766_001,2393.9263,-1346.7556,2346.6985
STARLINK-30767_001,3646.2842,-2022.7999,3518.5715
STARLINK-30768_001,-900.6947,452.82635,-683.1792
STARLINK-30769_001,-2532.8235,1350.821,-2871.6946
STARLINK-30770_001,-4275.9,2392.3132,-3786.3433
STARLINK-30771_001,3677.6094,345.95618,5988.7803
STARLINK-30772_001,3689.9387,-2232.1606,3138.6863
STARLINK-30773_001,4815.3413,-3056.6372,4074.0403
STARLINK-30774_001,-4133.256,2124.3337,-4285.2134
STARLINK-30775_001,-922.1725,367.3702,-1481.0874
STARLINK-30776_001,2473.4932,-1599.5161,1831.3794
STARLINK-30777_001,-4846.536,4536.944,-2583.9194
STARLINK-30778_001,-4539.448,1915.634,-4845.5234
STARLINK-30779_001,589.5361,-5067.27,-4507.3564
STARLINK-3077_001,292.41406,-3148.1946,-2739.517
STARLINK-30780_001,-3669.3223,2051.2058,-3756.784
STARLINK-30781_001,857.7336,-513.96313,919.5218
STARLINK-30782_001,852.6287,-686.0239,191.50433
STARLINK-30783_001,4822.938,-2766.7676,4442.1104
STARLINK-30784_001,-4713.7944,2903.8914,-3966.5022
STARLINK-30785_001,1394.857,-551.07837,1247.5443
STARLINK-30787_001,4799.1235,-2696.4075,4516.5327
STARLINK-30788_001,-1276.4324,-3543.7322,-5703.967
STARLINK-30789_001,4786.313,-4527.9883,2508.4536
STARLINK-3078_001,843.3629,-4615.9917,-3490.1733
STARLINK-30790_001,4386.477,-2436.2183,4190.1274
STARLINK-30791_001,-4058.623,1854.3618,-4470.5923
STARLINK-30792_001,655.1784,2406.4092,3468.7595
STARLINK-30793_001,-4261.8984,1699.4198,-4531.488
STARLINK-30794_001,663.35724,-2725.7932,-1759.828
STARLINK-30795_001,-2399.132,1292.2758,-2033.6849
STARLINK-30796_001,4462.594,-1839.9877,4841.7397
STARLINK-30797_001,-4188.545,5431.453,-552.0479
STARLINK-30798_001,-1400.2635,263.1404,-1647.6393
STARLINK-30799_001,-4384.7983,2490.8208,-4234.9565
STARLINK-3079_001,2373.1836,2313.362,6171.211
STARLINK-30800_001,-3337.305,-892.2774,-5945.977
STARLINK-30801_001,4527.0015,-1894.1978,4950.8315
STARLINK-30802_001,-4627.46,2370.556,-4403.2124
STARLINK-30803_001,3324.0928,-5989.4146,-1256.4307
STARLINK-30804_001,-2537.0964,-2081.335,-6023.4307
STARLINK-30805_001,3532.7488,-1307.2742,4068.5713
STARLINK-30806_001,1908.1528,-779.17505,1833.7671
STARLINK-30807_001,2882.7786,-1201.2747,2962.0017
STARLINK-30808_001,-4929.132,3615.9866,-3655.9092
STARLINK-30809_001,4017.648,-1746.0939,4357.501
STARLINK-3080_001,-1339.9734,5418.536,3662.7244
STARLINK-30810_001,236.90666,-409.4009,84.198456
STARLINK-30811_001,-626.1485,5128.974,4507.572
STARLINK-30812_001,-2061.5835,5818.381,3015.3252
STARLINK-30813_001,2892.695,-2030.7334,2336.891
STARLINK-30814_001,-3287.5662,5931.6455,1286.937
STARLINK-30815_001,4280.8325,-5562.0674,667.78076
STARLINK-30816_001,4432.913,-1387.0145,5255.6665
STARLINK-30817_001,-4505.274,5363.347,-1226.1686
STARLINK-30818_001,3423.2205,854.2466,6186.663
STARLINK-30819_001,1797.6334,-1002.67395,1802.3298
STARLINK-3081_001,1728.3951,-5001.7773,-2908.7412
STARLINK-30820_001,4670.3755,-1925.4648,5105.3677
STARLINK-30821_001,-4471.7812,1968.9698,-4828.559
STARLINK-30822_001,-335.3986,236.3154,-678.66534
STARLINK-30823_001,4898.9746,-4464.291,2822.3835
STARLINK-30824_001,-2729.6523,895.6468,-2967.5
STARLINK-30825_001,-47.879654,887.35034,1106.2292
STARLINK-30826_001,3848.9158,-1599.8936,4100.9375
STARLINK-30827_001,-3242.8494,1537.3132,-3694.7212
STARLINK-30828_001,3978.3308,-1060.3558,4916.3647
STARLINK-30829_001,-3580.9043,-437.349,-5825.8047
STARLINK-30830_001,-2438.7793,1190.1328,-2894.7324
STARLINK-30831_001,2040.5344,-5794.8677,-3044.529
STARLINK-30832_001,3548.5693,-854.2253,4386.3467
STARLINK-30833_001,-4313.4746,1227.9674,-5147.966
STARLINK-30834_001,-4685.3276,4365.0913,-2386.9543
STARLINK-30835_001,1870.4388,1985.3228,4968.0967
STARLINK-30836_001,-720.135,2622.3447,1473.6526
STARLINK-30837_001,-2710.0747,-1549.6841,-5607.6367
STARLINK-30838_001,1883.9873,-2551.6707,259.6638
STARLINK-30839_001,-665.76654,-2554.6348,-3560.8806
STARLINK-3083_001,-2564.4224,5067.656,1624.7699
STARLINK-30840_001,-3725.6216,-156.31369,-5879.731
STARLINK-30841_001,-3660.6616,1406.0,-4372.769
STARLINK-30842_001,2338.4282,-5952.286,-2713.6948
STARLINK-30843_001,-385.3283,4973.3364,4674.651
STARLINK-30844_001,-3646.2935,4733.06,-315.39777
STARLINK-30845_001,2797.5696,1454.0063,5860.237
STARLINK-30846_001,-1810.3452,-2129.6118,-4827.8794
STARLINK-30847_001,-1914.9833,5804.4814,3147.2717
STARLINK-30848_001,4067.5547,-239.60806,5960.3745
STARLINK-30849_001,3726.2417,415.31906,6153.619
STARLINK-3084_001,743.6913,3314.0757,4622.2446
STARLINK-30850_001,4513.734,-1321.2944,5480.05
STARLINK-30851_001,3808.3608,-541.5141,5292.4443
STARLINK-30852_001,-3876.202,1827.5055,-3700.3782
STARLINK-30853_001,-4331.6035,5579.6763,-747.1698
STARLINK-30854_001,-1362.2207,5561.226,3757.1497
STARLINK-30855_001,-3849.3218,621.9886,-5377.786
STARLINK-30856_001,-496.9063,5088.0356,4663.572
STARLINK-30857_001,4180.657,-740.96216,5638.507
STARLINK-30858_001,-4183.9995,3554.4236,-2351.0273
STARLINK-30859_001,-4146.0874,4535.6665,-1294.3179
STARLINK-3085_001,182.25743,4554.7925,5200.6772
STARLINK-30860_001,-4880.02,3035.8503,-4194.9595
STARLINK-30861_001,-2512.439,-2185.9998,-6082.769
STARLINK-30862_001,-4479.544,4922.551,-1550.9126
STARLINK-30863_001,-4634.2314,4617.15,-2145.9973
STARLINK-30864_001,2558.2473,2153.5408,6261.885
STARLINK-30865_001,1602.2848,-1998.8552,418.91275
STARLINK-30866_001,3274.6533,-6016.293,-1243.9482
STARLINK-30867_001,-3642.4678,-469.62573,-5988.926
STARLINK-30868_001,-4074.896,3762.0154,-2478.623
STARLINK-30869_001,1542.3893,-4455.5645,-2226.2349
STARLINK-3086_001,-970.4873,4566.523,3251.945
STARLINK-30870_001,3291.9148,-5996.0723,-1331.4858
STARLINK-30871_001,-3084.5442,2105.9485,-2809.7617
STARLINK-30872_001,2010.5356,-1673.5634,977.50183
STARLINK-30873_001,4320.6924,-5617.164,774.195
STARLINK-30874_001,-2082.6794,2567.0508,-766.44037
STARLINK-30875_001,3763.3965,188.92084,5997.4565
STARLINK-30876_001,-3097.0356,3458.1047,-750.26465
STARLINK-30877_001,1907.4835,-5755.367,-3090.3113
STARLINK-30878_001,1833.4579,2257.3306,5178.0103
STARLINK-30879_001,3374.1487,859.4299,6121.8857
STARLINK-3087_001,-822.00684,-3397.7932,-4740.059
STARLINK-30880_001,-4452.7,1310.7948,-5352.3706
STARLINK-30881_001,1166.2659,3694.69,5759.722
STARLINK-30882_001,-3717.6382,4377.351,-814.57935
STARLINK-30883_001,335.96414,-4913.389,-4630.293
STARLINK-30884_001,4258.201,-4780.073,1349.5391
STARLINK-30885_001,-3171.7449,-52.98438,-4648.948
STARLINK-30886_001,4920.4346,-3050.9646,4292.8247
STARLINK-30887_001,4672.7905,-4961.7983,1981.2141
STARLINK-30888_001,-1939.3423,5831.9526,3184.1663
STARLINK-30889_001,1900.0151,-5786.18,-3200.6985
STARLINK-3088_001,-102.34145,-4486.481,-4890.8843
STARLINK-30890_001,-2184.2576,-1851.2526,-5103.104
STARLINK-30891_001,2641.6987,-6010.478,-2320.845
STARLINK-30892_001,245.4024,-4704.9614,-4538.2383
STARLINK-30893_001,998.9488,3882.4236,5719.0103
STARLINK-30894_001,-1552.4697,2388.1353,446.51376
STARLINK-30895_001,3173.1436,-3771.948,584.12994
STARLINK-30896_001,-4565.5767,5026.7188,-1691.3876
STARLINK-30897_001,-4048.4368,4955.9404,-731.4314
STARLINK-30898_001,3864.0989,-4673.5923,853.23334
STARLINK-30899_001,916.4204,-72.40904,942.4972
STARLINK-3089_001,651.0783,-5058.314,-4476.375
STARLINK-30900_001,3738.4377,-4987.6978,300.4583
STARLINK-30902_001,-3845.31,5541.7085,112.07207
STARLINK-30903_001,-3509.076,5786.3037,860.41846
STARLINK-30904_001,-2881.0244,-723.8411,-4936.605
STARLINK-30905_001,-3445.319,576.2961,-4385.8516
STARLINK-30906_001,-2766.3538,4958.327,821.2355
STARLINK-30907_001,-4131.5405,3026.1675,-2821.3792
STARLINK-30908_001,-2087.1008,4207.47,1027.0454
STARLINK-30909_001,-1806.848,-2413.1719,-5144.065
STARLINK-3090_001,1616.7168,-4980.908,-3094.3918
STARLINK-30910_001,-2799.7847,3573.7615,-206.61627
STARLINK-30911_001,3249.3237,-2718.4756,2211.4385
STARLINK-30912_001,-4193.091,2343.5642,-3661.4412
STARLINK-30913_001,-2123.9377,1228.5908,-2423.3074
STARLINK-30914_001,2423.3977,-1748.7561,1991.0282
STARLINK-30915_001,907.70966,-5203.0933,-4115.298
STARLINK-30916_001,1534.32,-2634.2842,-878.76434
STARLINK-30917_001,2716.4978,-5844.9663,-1956.5249
STARLINK-30918_001,1494.454,-5586.4814,-3600.2058
STARLINK-30919_001,-957.0049,2676.5447,1073.0833
STARLINK-3091_001,-659.56537,-3703.0508,-4849.1636
STARLINK-30920_001,4319.1484,-4799.4893,1654.7023
STARLINK-30921_001,-4534.3633,4807.1216,-1812.8491
STARLINK-30922_001,3934.9058,-5705.8535,-27.629631
STARLINK-30923_001,-4471.408,4471.6494,-2199.7305
STARLINK-30924_001,3693.8777,-5878.7075,-584.74524
STARLINK-30925_001,-939.31024,-228.31187,-1434.5198
STARLINK-30926_001,-3653.615,5374.9414,278.22623
STARLINK-30927_001,-53.292778,-1042.2943,-1708.3761
STARLINK-30928_001,-3157.3904,5927.6113,1377.7474
STARLINK-30929_001,4555.95,-4540.618,2277.6758
STARLINK-30930_001,4075.2588,-3798.9695,2330.3572
STARLINK-30931_001,-3635.4207,5085.5376,41.41161
STARLINK-30932_001,2576.211,-2176.3525,1755.5386
STARLINK-30933_001,3225.7637,-6004.805,-1425.3483
STARLINK-30934_001,-3303.914,2673.742,-2584.5298
STARLINK-30935_001,3582.0784,-5994.898,-832.87024
STARLINK-30936_001,-4064.1135,1060.9895,-4946.9473
STARLINK-30937_001,2882.38,-3878.935,26.078856
STARLINK-30938_001,-1115.0789,90.17403,-2131.2798
STARLINK-30939_001,-4286.3257,4778.8687,-1350.997
STARLINK-3093_001,1500.3503,-5489.6724,-3629.3196
STARLINK-30940_001,2489.642,-5951.0044,-2486.6714
STARLINK-30941_001,-4080.7134,5643.4272,-265.9089
STARLINK-30942_001,2999.2551,-3137.0256,958.9942
STARLINK-30943_001,-3010.6174,6008.025,1780.5253
STARLINK-30944_001,-2518.9531,5416.0103,1739.2119
STARLINK-30945_001,-2626.1965,-1835.1957,-5825.14
STARLINK-30946_001,-839.5247,-1127.4878,-2261.022
STARLINK-30947_001,-3173.2725,4735.8013,-60.978497
STARLINK-30948_001,4516.0894,-3924.3616,2853.6938
STARLINK-30949_001,3802.9495,-5945.528,-388.03302
STARLINK-30950_001,4777.7573,-4688.9165,2406.0261
STARLINK-30951_001,2464.669,-5448.2925,-1871.4241
STARLINK-30952_001,-2188.3123,1768.456,-1154.8986
STARLINK-30953_001,674.60297,-5071.967,-4309.5625
STARLINK-30954_001,-3761.9236,5853.7695,440.9066
STARLINK-30955_001,-1756.6193,3707.7302,978.5148
STARLINK-30956_001,3450.5457,-6037.6836,-1052.8922
STARLINK-30957_001,-2945.1997,2833.924,-1168.6582
STARLINK-30958_001,1244.7383,135.38574,1722.3677
STARLINK-30959_001,813.2373,833.9243,1822.9767
STARLINK-3095_001,-1561.6061,5552.9995,3563.7715
STARLINK-30960_001,3146.7664,-6003.2715,-1501.7416
STARLINK-30961_001,-1617.6665,4357.715,1952.5804
STARLINK-30962_001,-3461.7888,4276.9766,-474.18774
STARLINK-30963_001,-477.44003,2790.877,1989.1703
STARLINK-30964_001,-3394.882,5673.0747,698.9403
STARLINK-30965_001,-1386.1278,368.69333,-1458.164
STARLINK-30966_001,-2032.0651,922.9395,-1831.0823
STARLINK-30967_001,3386.248,-5720.138,-742.0194
STARLINK-30968_001,-4478.034,3888.5874,-2875.541
STARLINK-30969_001,395.13068,-2965.5117,-2381.9133
STARLINK-3096_001,3360.3123,-2203.3994,2568.2673
STARLINK-30971_001,3559.9114,-4599.5303,377.2558
STARLINK-30972_001,3816.0217,171.83688,6012.49
STARLINK-30973_001,445.7673,-5012.7617,-4662.3896
STARLINK-30975_001,-3159.4988,3373.9155,-931.089
STARLINK-30976_001,-3534.967,5906.743,889.7085
STARLINK-30977_001,3736.0168,-5558.81,-240.48076
STARLINK-30978_001,3809.146,-5553.849,87.93389
STARLINK-30979_001,-2080.694,1876.5184,-878.7936
STARLINK-30980_001,-4069.6199,5373.542,-404.85306
STARLINK-30981_001,2095.0771,-2180.343,511.1088
STARLINK-30982_001,-4750.102,4181.668,-2837.9878
STARLINK-30983_001,2301.0537,-2315.6458,730.49744
STARLINK-30984_001,-812.3896,1750.6927,232.07886
STARLINK-30985_001,3177.7346,-3783.6702,585.9666
STARLINK-30986_001,3860.4856,-4921.328,574.4504
STARLINK-30987_001,728.6455,-1937.8419,-774.0304
STARLINK-30988_001,4427.8745,-4065.4114,2404.14
STARLINK-30989_001,-3836.0105,3244.1882,-2714.7456
STARLINK-3098_001,-3141.3203,5452.214,820.81964
STARLINK-30990_001,-3762.1035,4662.6104,-570.3202
STARLINK-30991_001,-2160.8772,3509.7363,107.04739
STARLINK-30992_001,3781.7085,-3240.5994,2460.2341
STARLINK-30993_001,3090.2107,-4802.6445,-215.53644
STARLINK-30994_001,3919.626,-692.4671,5182.6387
STARLINK-30995_001,3071.4724,-6054.1284,-1680.7561
STARLINK-30996_001,3622.4502,-3714.5408,1419.8677
STARLINK-30997_001,4165.076,-5582.7227,473.8392
STARLINK-30998_001,-4676.018,4137.605,-2639.3174
STARLINK-30999_001,4458.9253,-1403.3369,5353.777
STARLINK-3099_001,-4362.0806,3142.884,-3494.3418
STARLINK-31000_001,2063.8452,-3597.2705,-518.18634
STARLINK-31001_001,618.5822,-852.7465,-405.91867
STARLINK-31002_001,668.7686,-214.90555,375.20648
STARLINK-31003_001,-2250.677,1982.782,-1046.7588
STARLINK-31004_001,4842.439,-4352.985,2823.8228
STARLINK-31005_001,-726.9122,-31.26411,-902.297
STARLINK-31006_001,3557.6787,-4657.3955,322.80804
STARLINK-31007_001,-3213.1453,5695.1587,1015.57605
STARLINK-31008_001,4682.5054,-2293.4534,4756.7427
STARLINK-31009_001,3590.2112,-3398.056,1701.5045
STARLINK-3100_001,1490.1771,-3731.3555,-2125.6484
STARLINK-31010_001,-1168.6399,755.49756,-1459.9896
STARLINK-31011_001,-4253.8013,3761.7266,-2285.8865
STARLINK-31012_001,-1529.969,-52.606144,-2857.6082
STARLINK-31013_001,4869.7407,-4299.927,2974.332
STARLINK-31014_001,4139.9214,-865.6539,5410.3774
STARLINK-31015_001,-681.51337,623.40985,-144.7846
STARLINK-31016_001,-3956.2354,686.02124,-5436.511
STARLINK-31017_001,-4089.3523,557.5428,-5532.438
STARLINK-31018_001,4727.8594,-2333.567,4757.1084
STARLINK-31019_001,2970.4233,-938.239,3421.6438
STARLINK-3101_001,2711.8728,-1650.445,2117.357
STARLINK-31020_001,-3793.27,3277.9692,-2049.166
STARLINK-31021_001,-2708.069,2190.9631,-2227.4404
STARLINK-31022_001,-3570.8474,1633.0763,-3473.5798
STARLINK-31023_001,1024.1359,-838.99396,841.99414
STARLINK-31024_001,-4191.5,4318.9893,-2024.3247
STARLINK-31025_001,2415.6384,-1319.0438,2404.031
STARLINK-31026_001,-4456.5034,3900.512,-2483.5981
STARLINK-31027_001,4545.7686,-1579.4338,5226.6914
STARLINK-31028_001,-3402.3032,2998.1685,-1730.2289
STARLINK-31029_001,-1025.6969,-3828.359,-5629.214
STARLINK-3102_001,-226.00539,-4450.834,-5172.043
STARLINK-31030_001,3969.7603,-578.0554,5512.3203
STARLINK-31031_001,-3209.623,6016.491,1482.6619
STARLINK-31032_001,-78.99642,-419.1609,-984.895
STARLINK-31033_001,-4192.525,5561.4854,-435.02597
STARLINK-31034_001,-128.69783,-4194.1265,-4557.3765
STARLINK-31035_001,1739.9219,-1332.3738,944.4946
STARLINK-31036_001,1734.5105,-57.32683,2711.6099
STARLINK-31037_001,1874.364,-808.57355,1765.7327
STARLINK-31038_001,-3958.7542,1109.812,-5064.1597
STARLINK-31039_001,-3557.348,3330.0764,-2232.0679
STARLINK-3103_001,-3310.2341,1889.7771,-2772.3665
STARLINK-31040_001,2349.645,2406.2178,6219.4116
STARLINK-31041_001,1412.0369,-731.8139,1091.6522
STARLINK-31042_001,3930.825,-1601.7899,4348.004
STARLINK-31043_001,1833.765,-1424.3269,1386.5806
STARLINK-31044_001,-1848.2869,-757.52893,-3419.206
STARLINK-31045_001,-2498.8008,3522.0115,-326.22183
STARLINK-31046_001,-2860.5,632.6258,-3474.8486
STARLINK-31047_001,2912.0586,-4096.3247,-155.88129
STARLINK-31048_001,-4111.089,775.1077,-5437.8945
STARLINK-31049_001,3445.3213,-409.26562,4914.9893
STARLINK-3104_001,-1216.3683,203.85902,-1403.847
STARLINK-31050_001,1368.3228,6.4868693,2225.4023
STARLINK-31051_001,4899.1274,-3305.3892,3950.3794
STARLINK-31052_001,1915.0168,540.5032,3375.066
STARLINK-31053_001,-50.050816,239.02925,331.00833
STARLINK-31054_001,1882.2843,-1056.1617,1473.3177
STARLINK-31055_001,4209.443,-738.18286,5681.521
STARLINK-31056_001,-3504.651,522.86426,-5068.5293
STARLINK-31057_001,2545.6333,-208.06163,3777.32
STARLINK-31058_001,-3993.6213,975.44104,-4892.2397
STARLINK-31059_001,1346.2288,-1468.1646,79.98869
STARLINK-3105_001,-1827.5928,5509.651,2939.0598
STARLINK-31060_001,3036.6196,325.7714,4905.216
STARLINK-31061_001,-2891.3289,-350.56613,-4562.232
STARLINK-31062_001,-3794.8394,1176.3271,-4795.855
STARLINK-31063_001,-1807.868,1006.359,-1479.9896
STARLINK-31064_001,-2864.621,1258.006,-2785.3555
STARLINK-31065_001,-1063.1403,407.9929,-983.0467
STARLINK-31066_001,2961.563,-4551.379,-172.4079
STARLINK-31067_001,-4017.0845,457.22772,-5563.785
STARLINK-31068_001,-2116.6357,1060.0717,-2554.3342
STARLINK-31069_001,-4137.5537,813.79486,-5504.993
STARLINK-3106_001,1382.2032,-5075.1006,-3519.7405
STARLINK-31070_001,4226.499,-2079.0,4319.039
STARLINK-31071_001,312.23782,-876.72675,-261.80365
STARLINK-31072_001,-1203.133,3987.2417,2204.1057
STARLINK-31073_001,3493.5388,-3301.636,1974.1086
STARLINK-31074_001,441.32358,942.87335,1419.1127
STARLINK-31075_001,4126.3667,-463.23572,5832.3613
STARLINK-31076_001,1857.2051,-4169.5425,-1458.1888
STARLINK-31077_001,4350.4414,-2203.008,4261.7227
STARLINK-31078_001,3413.0686,-1796.4744,3167.616
STARLINK-31079_001,3016.4934,165.68835,4742.6646
STARLINK-3107_001,-413.9477,-980.3514,-1462.4252
STARLINK-31080_001,-1089.2509,1254.5422,-703.75586
STARLINK-31081_001,-2010.4717,823.4479,-1959.8058
STARLINK-31082_001,-3423.291,1323.0789,-4152.152
STARLINK-31083_001,-4111.4863,1483.0367,-4884.894
STARLINK-31084_001,-4077.3572,1918.2263,-3980.7952
STARLINK-31085_001,-3605.9436,62.771473,-5256.5435
STARLINK-31086_001,1318.1793,-773.4084,1327.2938
STARLINK-31087_001,3746.6072,-166.55664,5545.968
STARLINK-31088_001,-2469.8586,1390.9688,-2696.9407
STARLINK-31089_001,-505.4765,-1152.7985,-1840.4636
STARLINK-31090_001,61.1123,-250.21252,-603.1575
STARLINK-31091_001,-4406.982,2119.776,-4331.012
STARLINK-31092_001,-4568.0806,2320.7092,-4567.398
STARLINK-31093_001,-1918.6056,5823.5337,3234.3604
STARLINK-31094_001,2294.0437,-1382.7324,2128.9426
STARLINK-31095_001,1736.9517,-1071.0941,1625.856
STARLINK-31096_001,4180.7163,-621.34467,5760.5884
STARLINK-31097_001,4819.1187,-4714.322,2377.0344
STARLINK-31098_001,4264.5225,-5692.021,520.08887
STARLINK-31099_001,-2511.5122,1925.0782,-2243.0264
STARLINK-3109_001,-709.2705,5157.5366,4453.8647
STARLINK-31100_001,1909.682,-5794.0967,-3236.7192
STARLINK-31101_001,3636.2883,-2818.93,2634.7786
STARLINK-31102_001,3232.389,-6060.2905,-1461.4243
STARLINK-31104_001,-3718.5808,1468.7183,-4405.9155
STARLINK-31106_001,3331.5867,-1354.4017,3734.7852
STARLINK-31107_001,4239.821,-1407.1396,5032.578
STARLINK-31108_001,2925.9924,-3735.3877,609.4857
STARLINK-3110_001,2319.6665,2416.332,6198.7207
STARLINK-31110_001,-2316.9058,160.62724,-3141.2822
STARLINK-31112_001,-365.466,-513.33905,-943.5633
STARLINK-31113_001,-4340.188,1331.7609,-5202.5845
STARLINK-31114_001,-1098.1351,213.36368,-1974.825
STARLINK-31115_001,-2743.9004,-1841.0315,-6054.107
STARLINK-31116_001,2872.8296,-4680.354,-828.0615
STARLINK-31117_001,4569.225,-5277.354,1481.1403
STARLINK-3111_001,3542.2197,568.7895,6062.5522
STARLINK-31120_001,2020.8416,-3171.726,-661.98346
STARLINK-31121_001,4302.638,-1208.6117,5281.642
STARLINK-31122_001,4218.521,-4338.9565,1991.6406
STARLINK-31123_001,4568.07,-4997.9785,1821.3497
STARLINK-31124_001,-4251.295,1186.4683,-5137.1074
STARLINK-31125_001,3546.9792,-890.01086,4405.6143
STARLINK-31126_001,-3150.3198,1372.5435,-3723.0725
STARLINK-31127_001,-4443.123,5071.21,-1361.8871
STARLINK-31128_001,779.2526,-839.0929,427.22046
STARLINK-31129_001,-3148.8796,1613.6364,-3479.0984
STARLINK-3112_001,-2297.2925,-2422.5574,-6096.339
STARLINK-31131_001,4582.8984,-1871.8359,5013.9004
STARLINK-31132_001,2126.606,-248.24643,2736.5803
STARLINK-31133_001,-163.42506,8.390421,-664.48157
STARLINK-31134_001,3213.6685,-1632.5173,3272.9807
STARLINK-31135_001,949.4212,-270.34567,1362.2188
STARLINK-31136_001,2394.2375,-1928.7134,1759.6088
STARLINK-31137_001,1767.3502,-233.25514,2234.9841
STARLINK-31138_001,962.16077,-4612.382,-3277.9292
STARLINK-31139_001,4418.0483,-1375.167,5321.1304
STARLINK-3113_001,2009.9192,-1895.4968,1133.9816
STARLINK-31140_001,-4099.774,4893.145,-915.34436
STARLINK-31141_001,-3761.2288,4023.052,-1686.9194
STARLINK-31142_001,3550.5586,-4631.7886,364.27716
STARLINK-31143_001,-605.5535,1422.5618,849.60754
STARLINK-31144_001,2806.7524,-613.6083,3509.1602
STARLINK-31145_001,-3435.822,4317.2866,-422.90427
STARLINK-31146_001,-2025.0883,2913.076,293.1475
STARLINK-31147_001,-1386.3434,-181.45992,-2114.0227
STARLINK-31148_001,3445.785,787.3393,6155.03
STARLINK-31149_001,4422.6924,-5475.6035,985.42944
STARLINK-3114_001,-4547.231,4907.2134,-1823.7115
STARLINK-31150_001,193.81319,679.8574,630.4922
STARLINK-31151_001,2767.2603,1849.3188,6261.012
STARLINK-31152_001,-729.7085,-3574.2305,-4741.384
STARLINK-31153_001,4342.4824,-4466.0425,1853.9594
STARLINK-31156_001,1817.412,2802.1973,5806.1113
STARLINK-31157_001,607.3011,-4094.9836,-3265.9807
STARLINK-31158_001,-768.7352,-3970.3323,-5325.0156
STARLINK-31159_001,3847.4795,-387.1722,5505.1543
STARLINK-3115_001,-2859.4814,5832.6035,1680.9614
STARLINK-31160_001,-4023.4275,1700.4324,-4544.9272
STARLINK-31161_001,2710.3958,1903.3325,6232.228
